code	name	Component	type	area	date	variable	value	hour	DateTime
GB0031R	Aston_Hill	NO2	background	rural	2014-09-30	X00.00.00.59	2.33835	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-30	X00.00.00.59	9.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-01	X00.00.00.59	8.0325	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-01	X00.00.00.59	1.236112	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-01	X00.00.00.59	14.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-02	X00.00.00.59	5.4825	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-02	X00.00.00.59	2.1165	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-02	X00.00.00.59	9.4	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-03	X00.00.00.59	5.16375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-03	X00.00.00.59	5.602987	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-03	X00.00.00.59	13	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-04	X00.00.00.59	9.435	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-04	X00.00.00.59	5.083425	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-04	X00.00.00.59	8.1	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-05	X00.00.00.59	15.1725	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-05	X00.00.00.59	0.511275	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-05	X00.00.00.59	1.6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-06	X00.00.00.59	11.985	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-06	X00.00.00.59	2.907637	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-06	X00.00.00.59	19.3	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-07	X00.00.00.59	16.065	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-07	X00.00.00.59	1.826438	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-07	X00.00.00.59	38.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-08	X00.00.00.59	-0.70125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-08	X00.00.00.59	3.063187	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-08	X00.00.00.59	3.6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-09	X00.00.00.59	1.84875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-09	X00.00.00.59	0.880387	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-09	X00.00.00.59	15.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-10	X00.00.00.59	9.11625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-10	X00.00.00.59	1.029562	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-10	X00.00.00.59	6.1	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-11	X00.00.00.59	29.89875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-11	X00.00.00.59	1.245038	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-11	X00.00.00.59	9.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-12	X00.00.00.59	21.61125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-12	X00.00.00.59	0.583313	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-12	X00.00.00.59	6.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-13	X00.00.00.59	11.73	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-13	X00.00.00.59	17.39865	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-13	X00.00.00.59	4.6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-14	X00.00.00.59	4.08	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-14	X00.00.00.59	4.6614	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-14	X00.00.00.59	5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-15	X00.00.00.59	-1.53	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-15	X00.00.00.59	10.714462	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-15	X00.00.00.59	11.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-16	X00.00.00.59	0.765	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-16	X00.00.00.59	7.296188	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-16	X00.00.00.59	11.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-17	X00.00.00.59	-0.3825	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-17	X00.00.00.59	4.157775	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-17	X00.00.00.59	20.1	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-18	X00.00.00.59	30.15375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-18	X00.00.00.59	1.976887	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-18	X00.00.00.59	29.7	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-19	X00.00.00.59	9.3075	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-19	X00.00.00.59	0.807075	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-19	X00.00.00.59	17.4	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-20	X00.00.00.59	0.51	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-20	X00.00.00.59	-0.066938	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-20	X00.00.00.59	9.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-21	X00.00.00.59	5.03625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-21	X00.00.00.59	-0.357	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-21	X00.00.00.59	7.7	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-22	X00.00.00.59	-0.6375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-22	X00.00.00.59	0.154913	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-22	X00.00.00.59	5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-23	X00.00.00.59	-0.06375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-23	X00.00.00.59	-0.357	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-23	X00.00.00.59	3.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-24	X00.00.00.59	1.84875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-24	X00.00.00.59	-0.138975	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-24	X00.00.00.59	2.2	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-25	X00.00.00.59	4.39875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-25	X00.00.00.59	-0.137062	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-25	X00.00.00.59	4.3	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-26	X00.00.00.59	0.6375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-26	X00.00.00.59	-0.2142	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-26	X00.00.00.59	4.4	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-27	X00.00.00.59	1.21125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-27	X00.00.00.59	0.587138	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-27	X00.00.00.59	0.2	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-28	X00.00.00.59	1.59375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-28	X00.00.00.59	4.31205	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-28	X00.00.00.59	12.2	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-29	X00.00.00.59	24.16125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-29	X00.00.00.59	0.73695	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-29	X00.00.00.59	14.4	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-30	X00.00.00.59	29.1975	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-30	X00.00.00.59	16.803862	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-30	X00.00.00.59	8.1	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-31	X00.00.00.59	19.2525	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-31	X00.00.00.59	6.944925	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-10-31	X00.00.00.59	16.7	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-01	X00.00.00.59	18.80625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-01	X00.00.00.59	0.956887	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-01	X00.00.00.59	40	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-02	X00.00.00.59	9.435	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-02	X00.00.00.59	0.296438	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-02	X00.00.00.59	17.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-03	X00.00.00.59	15.49125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-03	X00.00.00.59	0.4386	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-03	X00.00.00.59	21.7	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-04	X00.00.00.59	26.32875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-04	X00.00.00.59	0.149812	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-04	X00.00.00.59	6.2	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-05	X00.00.00.59	1.08375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-05	X00.00.00.59	1.832175	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-05	X00.00.00.59	11.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-06	X00.00.00.59	28.36875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-06	X00.00.00.59	4.247663	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-06	X00.00.00.59	11.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-07	X00.00.00.59	21.0375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-07	X00.00.00.59	3.000075	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-07	X00.00.00.59	31.6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-08	X00.00.00.59	18.55125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-08	X00.00.00.59	-0.288788	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-08	X00.00.00.59	9.6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-09	X00.00.00.59	34.68	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-09	X00.00.00.59	0.295162	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-09	X00.00.00.59	16.6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-10	X00.00.00.59	38.3775	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-10	X00.00.00.59	1.538925	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-10	X00.00.00.59	16.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-11	X00.00.00.59	41.1825	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-11	X00.00.00.59	1.466888	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-11	X00.00.00.59	13.6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-12	X00.00.00.59	6.5025	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-12	X00.00.00.59	1.613512	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-12	X00.00.00.59	27.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-13	X00.00.00.59	17.14875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-13	X00.00.00.59	5.784675	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-13	X00.00.00.59	21.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-14	X00.00.00.59	22.24875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-14	X00.00.00.59	5.055375	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-14	X00.00.00.59	28.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-15	X00.00.00.59	11.475	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-15	X00.00.00.59	9.085012	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-15	X00.00.00.59	48.1	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-16	X00.00.00.59	NA	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-16	X00.00.00.59	9.892725	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-16	X00.00.00.59	NA	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-17	X00.00.00.59	NA	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-17	X00.00.00.59	4.542825	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-17	X00.00.00.59	NA	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-18	X00.00.00.59	NA	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-18	X00.00.00.59	13.918537	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-18	X00.00.00.59	NA	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-19	X00.00.00.59	NA	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-19	X00.00.00.59	11.292037	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-19	X00.00.00.59	24.2	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-20	X00.00.00.59	39.78	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-20	X00.00.00.59	48.177788	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-20	X00.00.00.59	20	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-21	X00.00.00.59	21.5475	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-21	X00.00.00.59	32.037562	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-21	X00.00.00.59	5.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-22	X00.00.00.59	29.9625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-22	X00.00.00.59	27.857475	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-22	X00.00.00.59	22.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-23	X00.00.00.59	66.3	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-23	X00.00.00.59	1.540837	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-23	X00.00.00.59	2.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-24	X00.00.00.59	25.94625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-24	X00.00.00.59	0.733125	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-24	X00.00.00.59	2.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-25	X00.00.00.59	46.2825	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-25	X00.00.00.59	0.365925	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-25	X00.00.00.59	6.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-26	X00.00.00.59	40.9275	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-26	X00.00.00.59	34.260525	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-26	X00.00.00.59	18	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-27	X00.00.00.59	69.29625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-27	X00.00.00.59	40.66485	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-27	X00.00.00.59	18.2	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-28	X00.00.00.59	32.64	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-28	X00.00.00.59	47.0577	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-28	X00.00.00.59	26.4	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-29	X00.00.00.59	32.19375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-29	X00.00.00.59	40.749638	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-29	X00.00.00.59	33.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-11-30	X00.00.00.59	27.98625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-11-30	X00.00.00.59	21.65715	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-11-30	X00.00.00.59	30.4	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-01	X00.00.00.59	20.7825	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-01	X00.00.00.59	7.92795	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-01	X00.00.00.59	4.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-02	X00.00.00.59	7.33125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-02	X00.00.00.59	5.289975	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-02	X00.00.00.59	-1.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-03	X00.00.00.59	19.635	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-03	X00.00.00.59	9.647925	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-03	X00.00.00.59	4.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-04	X00.00.00.59	30.15375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-04	X00.00.00.59	62.89065	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-04	X00.00.00.59	14.6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-05	X00.00.00.59	20.5275	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-05	X00.00.00.59	17.37825	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-05	X00.00.00.59	6.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-06	X00.00.00.59	36.5925	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-06	X00.00.00.59	2.071875	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-06	X00.00.00.59	5.3	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-07	X00.00.00.59	12.24	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-07	X00.00.00.59	0.870825	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-07	X00.00.00.59	-6.2	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-08	X00.00.00.59	44.88	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-08	X00.00.00.59	0.1173	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-08	X00.00.00.59	1.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-09	X00.00.00.59	14.72625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-09	X00.00.00.59	0.728025	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-09	X00.00.00.59	7.6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-10	X00.00.00.59	14.4075	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-10	X00.00.00.59	0.595425	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-10	X00.00.00.59	1.4	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-11	X00.00.00.59	7.71375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-11	X00.00.00.59	-0.01785	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-11	X00.00.00.59	NA	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-12	X00.00.00.59	22.63125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-12	X00.00.00.59	0.182325	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-12	X00.00.00.59	NA	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-13	X00.00.00.59	6.12	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-13	X00.00.00.59	0.998325	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-13	X00.00.00.59	6.1	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-14	X00.00.00.59	6.31125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-14	X00.00.00.59	1.20105	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-14	X00.00.00.59	7.8	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-15	X00.00.00.59	12.04875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-15	X00.00.00.59	0.597975	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-15	X00.00.00.59	6.4	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-16	X00.00.00.59	9.62625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-16	X00.00.00.59	0.9333	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-16	X00.00.00.59	0.1	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-17	X00.00.00.59	11.22	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-17	X00.00.00.59	0.5151	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-17	X00.00.00.59	3.7	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-18	X00.00.00.59	37.8675	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-18	X00.00.00.59	0.38505	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-18	X00.00.00.59	13.1	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-19	X00.00.00.59	19.7625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-19	X00.00.00.59	-0.2856	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-19	X00.00.00.59	6.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-20	X00.00.00.59	5.80125	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-20	X00.00.00.59	0.057375	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-20	X00.00.00.59	-0.9	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-21	X00.00.00.59	28.11375	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-21	X00.00.00.59	-0.077775	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-21	X00.00.00.59	9.3	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-22	X00.00.00.59	59.60625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-22	X00.00.00.59	-0.353175	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-22	X00.00.00.59	6	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-23	X00.00.00.59	13.06875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-23	X00.00.00.59	-0.342975	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-23	X00.00.00.59	7.7	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-24	X00.00.00.59	13.515	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-24	X00.00.00.59	-0.28305	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-24	X00.00.00.59	6.2	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-25	X00.00.00.59	6.5025	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-25	X00.00.00.59	-0.082875	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-25	X00.00.00.59	8.1	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-26	X00.00.00.59	13.06875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-26	X00.00.00.59	-0.15555	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-26	X00.00.00.59	9.7	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-27	X00.00.00.59	43.9875	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-27	X00.00.00.59	13.156725	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-27	X00.00.00.59	15.5	0	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-12-28	X00.00.00.59	9.5625	0	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-12-28	X00.00.00.59	10.3887	0	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-12-28	X00.00.00.59	5.8	0	2014-07-01
